FIPS,State,County,Cheapest Technology,Cost
20179,Sheridan,Kansas,Wind,57.96523152407287
20191,Sumner,Kansas,Wind,60.716189271466334
20209,Wyandotte,Kansas,Wind,70.44509634872142
21185,Oldham,Kentucky,Natural Gas Combined Cycle,63.004623740259476
21197,Powell,Kentucky,Solar PV (Utility),92.36886564179332
21203,Rockcastle,Kentucky,Natural Gas Combined Cycle,61.551431793136985
21215,Spencer,Kentucky,Natural Gas Combined Cycle,62.643232541192724
21227,Warren,Kentucky,Natural Gas Combined Cycle,61.653372192825906
21235,Whitley,Kentucky,Solar PV (Utility),89.72761932449
22007,Assumption,Louisiana,Natural Gas Combined Cycle,57.90142727524978
22021,Caldwell,Louisiana,Natural Gas Combined Cycle,58.44723307462761
22025,Catahoula,Louisiana,Solar PV (Utility),81.85043583640277
22047,Iberville,Louisiana,Solar PV (Residential),251.4785694208544
22059,La Salle,Louisiana,Natural Gas Combined Cycle,58.091702374783154
22067,Morehouse,Louisiana,Natural Gas Combined Cycle,59.60832717416098
22083,Richland,Louisiana,Natural Gas Combined Cycle,59.18079277447207
48101,Cottle,Texas,Wind,51.56715750945197
48105,Crockett,Texas,Wind,58.35549691655765
48109,Culberson,Texas,Natural Gas Combined Cycle,61.540882861562174
48111,Dallam,Texas,Wind,56.14322339045915
48113,Dallas,Texas,Solar PV (Utility),80.33401309054892
48121,Denton,Texas,Solar PV (Utility),79.37149288644936
48125,Dickens,Texas,Wind,51.46152977458755
48133,Eastland,Texas,Natural Gas Combined Cycle,57.87879086778381
48139,Ellis,Texas,Natural Gas Combined Cycle,57.80303231879483
48145,Falls,Texas,Natural Gas Combined Cycle,57.74267676980584
48147,Fannin,Texas,Natural Gas Combined Cycle,58.71117651786158
48151,Fisher,Texas,Wind,55.456720340354
48157,Fort Bend,Texas,Solar PV (Utility),81.42969968611659
48181,Grayson,Texas,Natural Gas Combined Cycle,58.421597567628275
48189,Hale,Texas,Wind,51.75146743220792
48193,Hamilton,Texas,Natural Gas Combustion Turbine,69.28881410287123
48345,Motley,Texas,Wind,52.04190508982829
48347,Nacogdoches,Texas,Natural Gas Combined Cycle,58.59164017105017
48351,Newton,Texas,Solar PV (Utility),82.87192999226592
51135,Nottoway,Virginia,Solar PV (Utility),88.385718433927
51137,Orange,Virginia,Natural Gas Combined Cycle,81.05025875890517
51139,Page,Virginia,Wind,88.43527666815689
51143,Pittsylvania,Virginia,Natural Gas Combined Cycle,68.07898479935221
51153,Prince William,Virginia,Natural Gas Combined Cycle,71.00684347431013
51163,Rockbridge,Virginia,Natural Gas Combined Cycle,66.47467644631917
51169,Scott,Virginia,Natural Gas Combined Cycle,61.225919942437045
51171,Shenandoah,Virginia,Solar PV (Utility),92.90934969560669
51181,Surry,Virginia,Natural Gas Combined Cycle,71.10277512749872
51183,Sussex,Virginia,Natural Gas Combined Cycle,70.57669703107615
53033,King,Washington,Natural Gas Combined Cycle,54.671195354569235
55035,Eau Claire,Wisconsin,Solar PV (Utility),101.41452816515273
55037,Florence,Wisconsin,Solar PV (Utility),101.76317187573439
55041,Forest,Wisconsin,Natural Gas Combined Cycle,161.85757710720793
55043,Grant,Wisconsin,Wind,94.16809317964554
55047,Green Lake,Wisconsin,Solar PV (Utility),102.20132651396146
55049,Iowa,Wisconsin,Wind,95.28665271618122
55055,Jefferson,Wisconsin,Natural Gas Combined Cycle,80.35695032966989
55057,Juneau,Wisconsin,Solar PV (Utility),101.64732397220718
55059,Kenosha,Wisconsin,Wind,101.74686337172076
56027,Niobrara,Wyoming,Wind,72.14243120049782
56029,Park,Wyoming,Natural Gas Combined Cycle,56.089402468101305
56035,Sublette,Wyoming,Natural Gas Combined Cycle,56.10580161740137
56037,Sweetwater,Wyoming,Natural Gas Combined Cycle,56.129555667168056
56043,Washakie,Wyoming,Natural Gas Combined Cycle,57.320020368567924
53043,Lincoln,Washington,Natural Gas Combined Cycle,53.07406291133527
53051,Pend Oreille,Washington,Solar PV (Utility),95.57753298879182
53053,Pierce,Washington,Natural Gas Combined Cycle,55.17775130324714
48197,Hardeman,Texas,Wind,50.63510789567223
48199,Hardin,Texas,Solar PV (Utility),82.84369301638411
48201,Harris,Texas,Solar PV (Utility),82.0853316434572
48203,Harrison,Texas,Natural Gas Combined Cycle,64.0527135380755
48211,Hemphill,Texas,Wind,56.349778860187975
48213,Henderson,Texas,Natural Gas Combined Cycle,58.14717111972807
48215,Hidalgo,Texas,Natural Gas Combustion Turbine,71.51422853991593
48223,Hopkins,Texas,Natural Gas Combined Cycle,63.83844053652008
48235,Irion,Texas,Wind,56.781935346618525
48237,Jack,Texas,Natural Gas Combined Cycle,58.11327361739496
48239,Jackson,Texas,Natural Gas Combined Cycle,58.53442277136126
48243,Jeff Davis,Texas,Solar PV (Utility),64.95932680083791
48249,Jim Wells,Texas,Natural Gas Combined Cycle,59.21059437011693
48253,Jones,Texas,Wind,61.524565603408774
48259,Kendall,Texas,Natural Gas Combined Cycle,59.052205368561516
51185,Tazewell,Virginia,Wind,73.57157394162677
51191,Washington,Virginia,Natural Gas Combined Cycle,62.04324589111495
51195,Wise,Virginia,Wind,84.04622070990567
51520,Bristol,Virginia,Solar PV (Residential),273.4536545906099
51550,Chesapeake,Virginia,Natural Gas Combined Cycle,72.17399452563221
51580,Covington,Virginia,Solar PV (Residential),275.8624755744266
51610,Falls Church,Virginia,Solar PV (Residential),282.93424036817396
51640,Galax,Virginia,Solar PV (Residential),267.7590732161863
51678,Lexington,Virginia,Solar PV (Residential),263.82397065534315
51683,Manassas,Virginia,Solar PV (Residential),281.5194074094246
51685,Manassas Park,Virginia,Solar PV (Residential),281.3656092517219
51710,Norfolk,Virginia,Solar PV (Residential),278.5753928736486
51730,Petersburg,Virginia,Solar PV (Utility),90.35731430594879
51750,Radford,Virginia,Solar PV (Residential),274.29594445797443
51790,Staunton,Virginia,Solar PV (Utility),86.98654359160038
55065,Lafayette,Wisconsin,Wind,96.7959776452017
55075,Marinette,Wisconsin,Solar PV (Utility),100.75649620781212
55077,Marquette,Wisconsin,Solar PV (Utility),102.11351558631604
55083,Oconto,Wisconsin,Natural Gas Combined Cycle,79.31875588021427
55085,Oneida,Wisconsin,Solar PV (Residential),312.4771343442106
55091,Pepin,Wisconsin,Wind,101.47487126107329
55093,Pierce,Wisconsin,Wind,97.93558272871027
55097,Portage,Wisconsin,Solar PV (Utility),101.83646431543892
53063,Spokane,Washington,Natural Gas Combined Cycle,52.78063276359061
53067,Thurston,Washington,Natural Gas Combined Cycle,55.5460129517695
53069,Wahkiakum,Washington,Natural Gas Combined Cycle,55.850559399669706
53077,Yakima,Washington,Natural Gas Combined Cycle,54.8397525551914
54003,Berkeley,West Virginia,Solar PV (Utility),97.86923559551347
54005,Boone,West Virginia,Solar PV (Utility),95.89913972349166
54009,Brooke,West Virginia,Solar PV (Utility),101.51525758073905
54011,Cabell,West Virginia,Solar PV (Utility),95.68146240437812
54015,Clay,West Virginia,Solar PV (Utility),97.59118432463634
54019,Fayette,West Virginia,Wind,87.0703705679466
12037,Franklin,Florida,Solar PV (Utility),77.30066759884124
12057,Hillsborough,Florida,Solar PV (Residential),241.84708548558766
12065,Jefferson,Florida,Solar PV (Utility),78.40917268234982
8093,Park,Colorado,Wind,65.35159179339216
8099,Prowers,Colorado,Solar PV (Utility),71.10051022395777
8107,Routt,Colorado,Solar PV (Utility),72.63305145775252
8113,San Miguel,Colorado,Solar PV (Utility),69.65717991780845
8115,Sedgwick,Colorado,Wind,71.52336479131134
5125,Saline,Arkansas,Natural Gas Combined Cycle,62.55647862206119
5131,Sebastian,Arkansas,Natural Gas Combined Cycle,70.16678603418697
5139,Union,Arkansas,Natural Gas Combined Cycle,59.5011016236166
18171,Warren,Indiana,Natural Gas Combined Cycle,78.24743158472496
18177,Wayne,Indiana,Natural Gas Combined Cycle,76.83334869047998
19005,Allamakee,Iowa,Solar PV (Utility),99.05083311872657
17059,Gallatin,Illinois,Solar PV (Utility),90.4293067456533
17067,Hancock,Illinois,Wind,94.438785290293
18061,Harrison,Indiana,Natural Gas Combined Cycle,77.394909796235
18073,Jasper,Indiana,Natural Gas Combined Cycle,77.7162837822363
18081,Johnson,Indiana,Solar PV (Utility),94.25085058616972
18083,Knox,Indiana,Natural Gas Combined Cycle,77.40156729234647
18089,Lake,Indiana,Wind,77.02898028609826
18107,Montgomery,Indiana,Natural Gas Combined Cycle,77.75660643698029
20121,Miami,Kansas,Wind,63.46794701885979
20129,Morton,Kansas,Wind,58.458424651422064
20137,Norton,Kansas,Wind,65.35339179339216
20147,Phillips,Kansas,Wind,65.0636541357718
20153,Rawlins,Kansas,Wind,59.348983171256044
20161,Riley,Kansas,Wind,73.94349378713868
20175,Seward,Kansas,Wind,54.774017290248864
22065,Madison,Louisiana,Natural Gas Combined Cycle,59.20823872470538
9001,Fairfield,Connecticut,Solar PV (Utility),108.54756876825397
5021,Clay,Arkansas,Natural Gas Combined Cycle,62.58327976825044
21119,Knott,Kentucky,Solar PV (Utility),94.64594976057407
21127,Lawrence,Kentucky,Solar PV (Utility),94.52720185704686
21133,Letcher,Kentucky,Solar PV (Utility),94.03237326705617
21141,Logan,Kentucky,Natural Gas Combined Cycle,60.18591284290367
21149,McLean,Kentucky,Natural Gas Combined Cycle,60.805989590959406
21155,Marion,Kentucky,Natural Gas Combined Cycle,61.245080292359276
4015,Mohave,Arizona,Natural Gas Combined Cycle,67.0322523483412
21163,Meade,Kentucky,Natural Gas Combined Cycle,62.479460690492786
21177,Muhlenberg,Kentucky,Natural Gas Combined Cycle,60.282866741814885
19051,Davis,Iowa,Wind,80.61025991240706
19065,Fayette,Iowa,Wind,91.31120769738766
19071,Fremont,Iowa,Wind,79.15997162430524
19083,Hardin,Iowa,Wind,69.14092688942978
19085,Harrison,Iowa,Wind,76.53288715874906
19097,Jackson,Iowa,Solar PV (Utility),99.16578102225378
19109,Kossuth,Iowa,Wind,62.684516233890236
18111,Newton,Indiana,Natural Gas Combined Cycle,78.20164553184745
19119,Lyon,Iowa,Wind,74.85429785394552
19133,Monona,Iowa,Wind,73.69704722346407
19143,Osceola,Iowa,Wind,65.84938492074136
19167,Sioux,Iowa,Wind,71.9581212777419
19173,Taylor,Iowa,Wind,73.17660854914199
19185,Wayne,Iowa,Wind,72.43296885811819
19191,Winneshiek,Iowa,Solar PV (Utility),98.64261545638131
20001,Allen,Kansas,Wind,59.74514856374083
20007,Barber,Kansas,Wind,63.67780248858862
20011,Bourbon,Kansas,Wind,62.601134045998705
22071,Orleans,Louisiana,Solar PV (Utility),79.575051717622
27075,Lake,Minnesota,Solar PV (Utility),101.7642718757344
21161,Mason,Kentucky,Natural Gas Combined Cycle,60.788057639170695
27123,Ramsey,Minnesota,Natural Gas Combined Cycle,165.90764944468688
27135,Roseau,Minnesota,Wind,96.8992053800661
27151,Swift,Minnesota,Wind,86.44660415876012
27155,Traverse,Minnesota,Wind,77.3605090376644
27165,Watonwan,Minnesota,Wind,68.53950602721616
27167,Wilkin,Minnesota,Wind,72.12418565352496
27173,Yellow Medicine,Minnesota,Wind,77.44329122555592
28001,Adams,Mississippi,Natural Gas Combined Cycle,58.525070674938696
28019,Choctaw,Mississippi,Natural Gas Combined Cycle,56.29533534679219
28025,Clay,Mississippi,Solar PV (Utility),83.3240031184339
28027,Coahoma,Mississippi,Natural Gas Combined Cycle,59.28855777291666
19117,Lucas,Iowa,Wind,72.00021237168765
37053,Currituck,North Carolina,Natural Gas Combined Cycle,72.55424202485453
37079,Greene,North Carolina,Solar PV (Utility),87.62735706100005
37089,Henderson,North Carolina,Wind,74.3977958205421
42035,Clinton,Pennsylvania,Natural Gas Combined Cycle,66.96798245409622
42041,Cumberland,Pennsylvania,Solar PV (Utility),99.88268693135798
20021,Cherokee,Kansas,Wind,77.87884771198647
28055,Issaquena,Mississippi,Natural Gas Combined Cycle,59.124208774472066
28063,Jefferson,Mississippi,Natural Gas Combined Cycle,58.716823674938695
28071,Lafayette,Mississippi,Natural Gas Combined Cycle,55.95915029547009
23001,Androscoggin,Maine,Natural Gas Combined Cycle,65.47068997042801
23003,Aroostook,Maine,Wind,89.34458073496373
22087,St. Bernard,Louisiana,Natural Gas Combined Cycle,58.43935292532754
38015,Burleigh,North Dakota,Wind,69.47235564099591
38021,Dickey,North Dakota,Wind,61.87443990194778
38023,Divide,North Dakota,Wind,68.02456735289408
38033,Golden Valley,North Dakota,Wind,61.89768544892066
38049,McHenry,North Dakota,Wind,68.33625055748733
28047,Harrison,Mississippi,Natural Gas Combined Cycle,56.528960139948396
28105,Oktibbeha,Mississippi,Natural Gas Combined Cycle,56.670069297025506
28111,Perry,Mississippi,Solar PV (Utility),81.4293996861166
28113,Pike,Mississippi,Natural Gas Combined Cycle,58.805523625172
28125,Sharkey,Mississippi,Natural Gas Combined Cycle,59.17936477447207
28131,Stone,Mississippi,Solar PV (Utility),81.28191480670758
35047,San Miguel,New Mexico,Solar PV (Utility),65.11933016818783
35051,Sierra,New Mexico,Solar PV (Utility),63.76331078968392
35055,Taos,New Mexico,Natural Gas Combined Cycle,63.823267312573186
36001,Albany,New York,Wind,86.05303876627534
36005,Bronx,New York,Solar PV (Residential),332.69314070038564
42043,Dauphin,Pennsylvania,Solar PV (Utility),102.41990383307498
42059,Greene,Pennsylvania,Solar PV (Utility),99.66370961224446
42065,Jefferson,Pennsylvania,Wind,95.01846060553375
42071,Lancaster,Pennsylvania,Solar PV (Utility),100.6552667922258
42077,Lehigh,Pennsylvania,Solar PV (Utility),104.2444148256878
42083,McKean,Pennsylvania,Natural Gas Combined Cycle,66.62390315860691
41035,Klamath,Oregon,Natural Gas Combined Cycle,57.60938904663665
23005,Cumberland,Maine,Natural Gas Combined Cycle,65.6047424696503
45029,Colleton,South Carolina,Natural Gas Combined Cycle,64.28413481179548
45041,Florence,South Carolina,Natural Gas Combined Cycle,68.42282715705149
45043,Georgetown,South Carolina,Natural Gas Combined Cycle,68.01717745565162
47023,Chester,Tennessee,Natural Gas Combined Cycle,57.93165429391468
38051,McIntosh,North Dakota,Wind,57.15535519213043
38057,Mercer,North Dakota,Wind,65.86973046771423
40067,Jefferson,Oklahoma,Natural Gas Combined Cycle,63.983923734031436
40077,Latimer,Oklahoma,Natural Gas Combined Cycle,67.60192428457583
40079,Le Flore,Oklahoma,Natural Gas Combined Cycle,68.7596899346536
40089,McCurtain,Oklahoma,Natural Gas Combined Cycle,66.84205163605347
40095,Marshall,Oklahoma,Natural Gas Combined Cycle,64.1465969346536
40105,Nowata,Oklahoma,Natural Gas Combined Cycle,67.87069648053176
40113,Osage,Oklahoma,Natural Gas Combined Cycle,66.12716503107616
36015,Chemung,New York,Wind,94.29246646148283
36023,Cortland,New York,Wind,77.29657239674574
36025,Delaware,New York,Wind,74.93698004183706
36029,Erie,New York,Wind,73.80037495832849
40139,Texas,Oklahoma,Wind,58.43767910444918
40151,Woods,Oklahoma,Wind,61.56395669735454
41001,Baker,Oregon,Natural Gas Combined Cycle,53.92524951009094
41007,Clatsop,Oregon,Wind,100.6059582882122
41041,Lincoln,Oregon,Wind,110.10736434876557
31139,Pierce,Nebraska,Wind,61.02807247605958
31145,Red Willow,Nebraska,Wind,75.3929820752405
19029,Cass,Iowa,Wind,76.75908817545078
19037,Chickasaw,Iowa,Wind,85.99190212535669
17083,Jersey,Illinois,Solar PV (Utility),92.07649588297525
17085,Jo Daviess,Illinois,Natural Gas Combined Cycle,79.98099433278071
17097,Lake,Illinois,Solar PV (Residential),311.2540490825894
17115,Macon,Illinois,Wind,84.52116829028198
17119,Madison,Illinois,Solar PV (Utility),92.01852193121167
47039,Decatur,Tennessee,Natural Gas Combined Cycle,57.77862089422577
47043,Dickson,Tennessee,Natural Gas Combined Cycle,59.21525459407023
47053,Gibson,Tennessee,Natural Gas Combined Cycle,58.12256459251482
47055,Giles,Tennessee,Natural Gas Combined Cycle,57.83987154585895
23013,Knox,Maine,Natural Gas Combined Cycle,65.7456719688726
23019,Penobscot,Maine,Natural Gas Combined Cycle,65.38729322081686
23025,Somerset,Maine,Wind,80.04973014413922
40121,Pittsburg,Oklahoma,Natural Gas Combined Cycle,67.43084743387588
40129,Roger Mills,Oklahoma,Wind,52.00211399588251
24045,Wicomico,Maryland,Natural Gas Combined Cycle,68.29694854118632
25025,Suffolk,Massachusetts,Solar PV (Residential),316.0304415107971
26001,Alcona,Michigan,Natural Gas Combined Cycle,68.63235674181487
41015,Curry,Oregon,Wind,88.1864301044823
41025,Harney,Oregon,Solar PV (Utility),79.92589542820366
26089,Leelanau,Michigan,Wind,65.33394624641927
26105,Mason,Michigan,Solar PV (Utility),102.56508871248401
28147,Walthall,Mississippi,Natural Gas Combined Cycle,58.619040625172
42107,Schuylkill,Pennsylvania,Wind,87.87724689988904
42127,Wayne,Pennsylvania,Natural Gas Combined Cycle,69.17959994398606
42129,Westmoreland,Pennsylvania,Wind,92.73925043851659
49015,Emery,Utah,Solar PV (Utility),70.6924925616125
49021,Iron,Utah,Solar PV (Utility),67.71692102166844
49025,Kane,Utah,Solar PV (Utility),67.51116219049581
47029,Cocke,Tennessee,Solar PV (Utility),87.20412091071391
23027,Waldo,Maine,Natural Gas Combined Cycle,65.6042354696503
31157,Scotts Bluff,Nebraska,Solar PV (Utility),77.34392306266396
31165,Sioux,Nebraska,Wind,73.4285551128166
31175,Valley,Nebraska,Wind,70.98548057001638
31177,Washington,Nebraska,Wind,74.3979958205421
32001,Churchill,Nevada,Natural Gas Combined Cycle,59.35944699842537
32003,Clark,Nevada,Natural Gas Combined Cycle,67.14239044476375
26011,Arenac,Michigan,Wind,93.85900997505229
30067,Park,Montana,Natural Gas Combined Cycle,55.17214216794575
30073,Pondera,Montana,Natural Gas Combined Cycle,54.35450691755691
30079,Prairie,Montana,Natural Gas Combined Cycle,57.2198355194234
30081,Ravalli,Montana,Natural Gas Combined Cycle,53.41295821615704
30089,Sanders,Montana,Solar PV (Utility),92.18022529856158
30095,Stillwater,Montana,Natural Gas Combined Cycle,55.730007418334615
26109,Menominee,Michigan,Solar PV (Residential),309.07552533532663
28149,Warren,Mississippi,Natural Gas Combined Cycle,58.86660402486093
28161,Yalobusha,Mississippi,Natural Gas Combined Cycle,59.255537323461056
29005,Atchison,Missouri,Wind,78.9314706076035
29011,Barton,Missouri,Wind,71.48107369736557
29019,Boone,Missouri,Solar PV (Utility),90.39946976977151
29025,Caldwell,Missouri,Wind,85.99390212535668
39085,Lake,Ohio,Wind,77.27612684977288
39095,Lucas,Ohio,Wind,89.40681737588241
44009,Washington,Rhode Island,Solar PV (Utility),105.03061317449651
45011,Barnwell,South Carolina,Natural Gas Combined Cycle,63.83537216482853
45013,Beaufort,South Carolina,Solar PV (Residential),244.9048486396406
32015,Lander,Nevada,Solar PV (Utility),73.75467502920199
32019,Lyon,Nevada,Natural Gas Combined Cycle,60.38507719438131
32029,Storey,Nevada,Natural Gas Combined Cycle,60.329853244148
39111,Monroe,Ohio,Solar PV (Utility),99.72168356400807
39113,Montgomery,Ohio,Solar PV (Utility),95.30168171791468
39123,Ottawa,Ohio,Wind,67.50682867857202
39145,Scioto,Ohio,Solar PV (Utility),94.32504302587422
39155,Trumbull,Ohio,Solar PV (Utility),102.76884754365665
30103,Treasure,Montana,Natural Gas Combined Cycle,57.170842968879015
30105,Valley,Montana,Natural Gas Combined Cycle,56.08829096887901
38077,Richland,North Dakota,Wind,65.56064726312098
38085,Sioux,North Dakota,Solar PV (Residential),273.8372499848665
38099,Walsh,North Dakota,Wind,65.60183835706677
38105,Williams,North Dakota,Wind,75.9941029374541
29031,Cape Girardeau,Missouri,Solar PV (Utility),89.29046468626294
29037,Cass,Missouri,Wind,67.98387625894833
36047,Kings,New York,Solar PV (Utility),112.39704958465217
36053,Madison,New York,Wind,72.82623425060298
36061,New York,New York,Solar PV (Utility),111.87338401877969
36067,Onondaga,New York,Wind,86.96684283308218
41045,Malheur,Oregon,Natural Gas Combined Cycle,55.19837995799114
41055,Sherman,Oregon,Natural Gas Combined Cycle,55.16600250386931
41057,Tillamook,Oregon,Wind,97.08781530282207
41063,Wallowa,Oregon,Solar PV (Utility),87.71476798864548
41067,Washington,Oregon,Solar PV (Utility),112.84972271082013
29101,Johnson,Missouri,Wind,84.4822771963362
29107,Lafayette,Missouri,Wind,83.34327211282763
29113,Lincoln,Missouri,Solar PV (Utility),91.20098660652113
29123,Madison,Missouri,Solar PV (Utility),88.27007053039978
29127,Marion,Missouri,Wind,85.3503901691973
39163,Vinton,Ohio,Natural Gas Combined Cycle,76.7399549362026
47073,Hawkins,Tennessee,Natural Gas Combined Cycle,60.903802293914694
47079,Henry,Tennessee,Natural Gas Combined Cycle,59.192549942437054
47089,Jefferson,Tennessee,Solar PV (Utility),86.11223431514624
47091,Johnson,Tennessee,Wind,76.88196145728809
47097,Lauderdale,Tennessee,Natural Gas Combined Cycle,58.17731224259259
47103,Lincoln,Tennessee,Natural Gas Combined Cycle,57.55407344632557
47115,Marion,Tennessee,Natural Gas Combined Cycle,58.96654724725882
47121,Meigs,Tennessee,Solar PV (Utility),86.05226036338263
47123,Monroe,Tennessee,Solar PV (Utility),86.6363998810187
47131,Obion,Tennessee,Natural Gas Combined Cycle,59.21371909173711
39007,Ashtabula,Ohio,Wind,91.66358199592668
48371,Pecos,Texas,Wind,64.46463327355819
48377,Presidio,Texas,Solar PV (Utility),63.50107800674768
48391,Refugio,Texas,Natural Gas Combined Cycle,58.78013582112794
48401,Rusk,Texas,Natural Gas Combined Cycle,63.64726478846435
48407,San Jacinto,Texas,Solar PV (Residential),259.08362776656105
48409,San Patricio,Texas,Natural Gas Combined Cycle,58.935394520972395
36079,Putnam,New York,Wind,95.36763490407276
48443,Terrell,Texas,Solar PV (Utility),70.41614129073537
48461,Upton,Texas,Wind,51.21638321091296
48465,Val Verde,Texas,Natural Gas Combined Cycle,59.52964016638394
48473,Waller,Texas,Solar PV (Utility),81.77874339669825
48479,Webb,Texas,Natural Gas Combined Cycle,59.511174919105905
48487,Wilbarger,Texas,Wind,53.38946564306569
48495,Winkler,Texas,Wind,66.11927703138883
48501,Yoakum,Texas,Wind,53.38686564306569
48505,Zapata,Texas,Natural Gas Combined Cycle,59.42767116949476
49003,Box Elder,Utah,Natural Gas Combined Cycle,54.896369964212774
48005,Angelina,Texas,Natural Gas Combined Cycle,58.524805121283485
48007,Aransas,Texas,Natural Gas Combined Cycle,58.765338471205716
48037,Bowie,Texas,Natural Gas Combined Cycle,64.81139408706449
48043,Brewster,Texas,Solar PV (Utility),64.9002528490743
29183,St. Charles,Missouri,Solar PV (Utility),91.55323031710279
29189,St. Louis,Missouri,Solar PV (Utility),91.55263031710278
29199,Scotland,Missouri,Wind,90.0280837850689
24005,Baltimore,Maryland,Solar PV (Utility),96.7022565602413
24025,Harford,Maryland,Solar PV (Utility),98.08701291462701
26013,Baraga,Michigan,Wind,94.60464966607607
26029,Charlevoix,Michigan,Natural Gas Combined Cycle,68.20549164228152
30111,Yellowstone,Montana,Natural Gas Combined Cycle,56.6833200186457
31015,Boyd,Nebraska,Wind,64.46273327355819
31021,Burt,Nebraska,Wind,72.49630549903685
26121,Muskegon,Michigan,Solar PV (Utility),101.87991977926161
26127,Oceana,Michigan,Natural Gas Combined Cycle,64.52335139500347
26139,Ottawa,Michigan,Wind,87.04822502097372
26141,Presque Isle,Michigan,Solar PV (Residential),311.97999033167696
26151,Sanilac,Michigan,Natural Gas Combined Cycle,68.81491149142603
26153,Schoolcraft,Michigan,Wind,86.30058532994993
45019,Charleston,South Carolina,Solar PV (Utility),79.66246264526742
46071,Jackson,South Dakota,Wind,71.00622611698927
46081,Lawrence,South Dakota,Wind,68.64343376208058
46083,Lincoln,South Dakota,Wind,74.99901668275572
46089,McPherson,South Dakota,Wind,61.58500224432743
46099,Minnehaha,South Dakota,Wind,73.94419378713867
46105,Perkins,South Dakota,Wind,59.93045848649677
46109,Roberts,South Dakota,Wind,65.82833937376847
33001,Belknap,New Hampshire,Natural Gas Combined Cycle,66.16418256607287
33007,Coos,New Hampshire,Natural Gas Combined Cycle,65.10721817105016
33011,Hillsborough,New Hampshire,Wind,100.02888297297147
33013,Merrimack,New Hampshire,Natural Gas Combined Cycle,66.45459126436191
34001,Atlantic,New Jersey,Solar PV (Utility),100.81437015957574
34005,Burlington,New Jersey,Solar PV (Utility),103.41236101305635
34011,Cumberland,New Jersey,Solar PV (Utility),99.02179614284475
31031,Cherry,Nebraska,Wind,65.91122156166
31043,Dakota,Nebraska,Wind,74.15024925686751
31049,Deuel,Nebraska,Wind,74.23593144475905
31055,Douglas,Nebraska,Wind,78.3526952923628
31061,Franklin,Nebraska,Wind,61.33765568065282
31067,Gage,Nebraska,Wind,71.23202713369099
39035,Cuyahoga,Ohio,Wind,94.91463287066932
39051,Fulton,Ohio,Natural Gas Combined Cycle,81.31526603573599
39053,Gallia,Ohio,Solar PV (Utility),95.54949601291001
29063,DeKalb,Missouri,Wind,76.94769809820673
29069,Dunklin,Missouri,Solar PV (Utility),86.18412675485074
29081,Harrison,Missouri,Wind,78.39408638630856
29089,Howard,Missouri,Solar PV (Utility),90.72097650447135
29091,Howell,Missouri,Solar PV (Utility),86.94358812777766
37015,Bertie,North Carolina,Natural Gas Combined Cycle,71.75557183200941
37023,Burke,North Carolina,Natural Gas Combined Cycle,66.8962857635842
37029,Camden,North Carolina,Solar PV (Utility),88.51708482539512
37031,Carteret,North Carolina,Solar PV (Residential),267.6445245979093
29133,Mississippi,Missouri,Solar PV (Utility),88.09454867510894
29143,New Madrid,Missouri,Solar PV (Utility),87.1472469589503
29149,Oregon,Missouri,Solar PV (Utility),87.04501754336397
29155,Pemiscot,Missouri,Solar PV (Utility),86.37266709808247
29165,Platte,Missouri,Wind,77.4620367725288
37101,Johnston,North Carolina,Natural Gas Combined Cycle,70.95832004351944
37107,Lenoir,North Carolina,Solar PV (Utility),87.90500833187721
37113,Macon,North Carolina,Solar PV (Residential),250.33188323808454
37119,Mecklenburg,North Carolina,Solar PV (Utility),82.0859316434572
37125,Moore,North Carolina,Natural Gas Combined Cycle,69.56846040432953
40001,Adair,Oklahoma,Natural Gas Combined Cycle,72.11952403263157
40007,Beaver,Oklahoma,Wind,56.01595010862185
40021,Cherokee,Oklahoma,Natural Gas Combined Cycle,70.3085353825538
40023,Choctaw,Oklahoma,Natural Gas Combined Cycle,64.51953338566462
40033,Cotton,Oklahoma,Natural Gas Combined Cycle,63.938249483642586
40041,Delaware,Oklahoma,Natural Gas Combined Cycle,70.99857928146501
40051,Grady,Oklahoma,Natural Gas Combined Cycle,64.78651058317595
37189,Watauga,North Carolina,Wind,53.82412212949623
48051,Burleson,Texas,Natural Gas Combined Cycle,57.65495752408322
35023,Hidalgo,New Mexico,Solar PV (Utility),63.16405278410693
35029,Luna,New Mexico,Solar PV (Utility),62.78647209764347
35031,McKinley,New Mexico,Solar PV (Utility),65.19302260789235
35035,Otero,New Mexico,Solar PV (Utility),64.2586393796746
47153,Sequatchie,Tennessee,Solar PV (Utility),87.05963603130488
47157,Shelby,Tennessee,Solar PV (Utility),85.42546538192381
47163,Sullivan,Tennessee,Natural Gas Combined Cycle,61.91530089267036
47171,Unicoi,Tennessee,Natural Gas Combined Cycle,61.409956244148
47181,Wayne,Tennessee,Natural Gas Combined Cycle,57.40242104508124
45057,Lancaster,South Carolina,Natural Gas Combined Cycle,67.55175251163995
36085,Richmond,New York,Solar PV (Residential),330.057322480015
36097,Schuyler,New York,Wind,77.48528231950169
36105,Sullivan,New York,Wind,91.87063746565549
36111,Ulster,New York,Wind,87.04902502097372
36115,Washington,New York,Solar PV (Utility),104.37348121715591
36119,Westchester,New York,Solar PV (Residential),327.229456562516
45091,York,South Carolina,Natural Gas Combined Cycle,67.06074541366198
